"","ReefID","SurveyID","Site","ReefNo","ReefZone","Season","Year","TapeReader","VideoLength","AvgVis","Pseagrass","Species_Richness_Zone","ShannonsH","TotalAbundance","TwoDArea","shape","iso.index","circle","frac","para","perimeter","perimeterarea.ratio","avg_dist.to.all.nearest.reefs","nearest.neighbour","Rugosity","ThreeDArea"
"213","TP08","SY-TP08_C_S2021","SY-TP",8,"Centre","Summer","2021","Sophie.R",60,3,0,8,0.600516048783267,88,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"214","TP08","SY-TP08_C_W2020","SY-TP",8,"Centre","Winter","2020","Chris.P",60,3,0,3,0.267567912572871,4,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"215","TP08","SY-TP08_E_W2019","SY-TP",8,"Edge","Winter","2019","Katie.E",59,3.714285714,0,4,0.690899921878776,44,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"216","TP08","SY-TP08_E_W2020","SY-TP",8,"Edge","Winter","2020","Chris.P",60,3.857142857,0,3,0.693328818348111,38,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"217","TP08","SY-TP08_O_S2020","SY-TP",8,"Off","Summer","2020","Chris.P",60,3,0,7,1.05979844994128,22,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"218","TP08","SY-TP08_O_S2021","SY-TP",8,"Off","Summer","2021","Chris.P",60,2.857142857,0,7,1.18664082537942,21,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"219","TP08","SY-TP08_O_W2019","SY-TP",8,"Off","Winter","2019","Katie.E",60,3.428571429,0,3,0.119246926396245,156,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"220","TP08","SY-TP08_O_W2020","SY-TP",8,"Off","Winter","2020","Chris.P",60,4,0,5,0.0283996430953189,226,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
"221","TP14","SY-TP14_C_S2020","SY-TP",14,"Centre","Summer","2020","Lydia.K",60,3.142857143,0,10,1.08496517161741,140,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"222","TP14","SY-TP14_C_S2021","SY-TP",14,"Centre","Summer","2021","Chris.P",60,1.285714286,0,5,0.154049954402743,16,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"223","TP14","SY-TP14_C_W2019","SY-TP",14,"Centre","Winter","2019","Katie.E",60,3.428571429,0,5,0.174725352547922,38,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"224","TP14","SY-TP14_C_W2020","SY-TP",14,"Centre","Winter","2020","Chris.P",60,2.857142857,0,7,0.812132386314027,30,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"225","TP14","SY-TP14_E_S2020","SY-TP",14,"Edge","Summer","2020","Lydia.K",60,3.285714286,0,9,1.51592196336524,222,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"226","TP14","SY-TP14_E_S2021","SY-TP",14,"Edge","Summer","2021","Chris.P",60,3.285714286,0,6,0.367918991419578,44,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"227","TP14","SY-TP14_E_W2019","SY-TP",14,"Edge","Winter","2019","Katie.E",60,2.857142857,0,8,0.150317150480761,165,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"228","TP14","SY-TP14_E_W2020","SY-TP",14,"Edge","Winter","2020","Chris.P",60,2.857142857,0,9,1.44441802107759,61,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"229","TP14","SY-TP14_O_S2020","SY-TP",14,"Off","Summer","2020","Lydia.K",60,3,0,9,0.945852902765743,111,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"230","TP14","SY-TP14_O_S2021","SY-TP",14,"Off","Summer","2021","Chris.P",60,3,0,6,0.680124245213054,50,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"231","TP14","SY-TP14_O_W2019","SY-TP",14,"Off","Winter","2019","Katie.E",60,3.571428571,0,3,0.147894357602418,13,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"232","TP14","SY-TP14_O_W2020","SY-TP",14,"Off","Winter","2020","Chris.P",60,3,0,7,0.525654743677356,36,158.3547783,1.380769231,226.6,0.459139522,1.140203242,0.453318602,57.7,0.364367033,134.3171539,10.50503145,1.595,226.2
"233","TP15","SY-TP15_C_S2020","SY-TP",15,"Centre","Summer","2020","Lydia.K",60,4,0,9,1.36985641545358,181,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"234","TP15","SY-TP15_C_S2021","SY-TP",15,"Centre","Summer","2021","Chris.P",60,4,0,9,0.92762431699165,192,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"235","TP15","SY-TP15_C_W2020","SY-TP",15,"Centre","Winter","2020","Chris.P",60,4,0,5,0.606401830389984,124,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"236","TP15","SY-TP15_E_S2020","SY-TP",15,"Edge","Summer","2020","Lydia.K",60,3.857142857,0,11,1.53926307599516,199,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"237","TP15","SY-TP15_E_S2021","SY-TP",15,"Edge","Summer","2021","Chris.P",60,3.142857143,0,10,1.63057167172444,142,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"238","TP15","SY-TP15_E_W2020","SY-TP",15,"Edge","Winter","2020","Chris.P",60,3.428571429,0,7,0.983961446001026,13,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"239","TP15","SY-TP15_O_S2020","SY-TP",15,"Off","Summer","2020","Chris.P",60,4,0,4,0.637346601019184,124,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"240","TP15","SY-TP15_O_S2021","SY-TP",15,"Off","Summer","2021","Chris.P",60,3.857142857,0,6,0.529643502540352,22,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"241","TP15","SY-TP15_O_W2019","SY-TP",15,"Off","Winter","2019","Katie.E",60,4,0,4,0.143387358101299,121,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"242","TP15","SY-TP15_O_W2020","SY-TP",15,"Off","Winter","2020","Chris.P",60,3.857142857,0,4,0.221754280447947,63,11.99572144,1.2,211.8,0.459718264,1.155525641,1.401459854,13.55,1.129462145,122.3620828,10.65555843,1.891,23.57
"243","TP16","SY-TP16_C_S2020","SY-TP",16,"Centre","Summer","2020","Daniella.C",60,4,0,11,0.963505926105475,502,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"244","TP16","SY-TP16_C_S2021","SY-TP",16,"Centre","Summer","2021","Chris.P",60,3.142857143,0,7,0.939043080875055,68,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"245","TP16","SY-TP16_C_W2019","SY-TP",16,"Centre","Winter","2019","Katie.E",60,4,0,4,0.257318640543832,14,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"246","TP16","SY-TP16_C_W2020","SY-TP",16,"Centre","Winter","2020","Chris.P",43,4,0,4,0.0724013075984656,2,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"247","TP16","SY-TP16_E_W2019","SY-TP",16,"Edge","Winter","2019","Katie.E",60,4,0,7,1.10301941845122,356,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"248","TP16","SY-TP16_O_S2020","SY-TP",16,"Off","Summer","2020","Daniella.C",60,4,0,6,0.381066405983638,230,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"249","TP16","SY-TP16_O_W2019","SY-TP",16,"Off","Winter","2019","Katie.E",60,3.571428571,0,3,0.450561208866305,30,15.2788688,1.36875,189.98,0.684897299,1.246841366,1.432308698,17.81,1.165352137,109.9427401,10.65555843,1.723,30.76
"250","TP23","SY-TP23_C_S2020","SY-TP",23,"Centre","Summer","2020","Daniella.C",60,3.428571429,0,6,0.97030129515013,102,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"251","TP23","SY-TP23_C_S2021","SY-TP",23,"Centre","Summer","2021","Chris.P",60,2.571428571,0,9,0.845948329589494,36,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"252","TP23","SY-TP23_C_W2019","SY-TP",23,"Centre","Winter","2019","Katie.E",60,4,0,4,0.983303165310582,60,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"253","TP23","SY-TP23_C_W2020","SY-TP",23,"Centre","Winter","2020","Chris.P",60,2.428571429,0,7,0.96995943555062,14,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"254","TP23","SY-TP23_E_S2020","SY-TP",23,"Edge","Summer","2020","Daniella.C",60,3.857142857,0,12,0.0427257146057676,48,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"255","TP23","SY-TP23_E_S2021","SY-TP",23,"Edge","Summer","2021","Chris.P",60,3,0,10,0.428563375733173,63,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"256","TP23","SY-TP23_E_W2019","SY-TP",23,"Edge","Winter","2019","Katie.E",60,4,0,11,0.439593545914261,24,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"257","TP23","SY-TP23_E_W2020","SY-TP",23,"Edge","Winter","2020","Chris.P",60,4,0,10,1.16409173055667,8,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"258","TP23","SY-TP23_O_S2020","SY-TP",23,"Off","Summer","2020","Daniella.C",60,3.428571429,0,12,0.966295160387405,84,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"259","TP23","SY-TP23_O_S2021","SY-TP",23,"Off","Summer","2021","Chris.P",60,2,0,8,0.197755102742848,11,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"260","TP23","SY-TP23_O_W2019","SY-TP",23,"Off","Winter","2019","Katie.E",60,3.571428571,0,5,1.17083705145077,45,234.3363841,1.833870968,101.6,0.6128524,1.226857338,0.4852494,90.42,0.385846422,62.90746687,1.088900217,1.381,293.92
"261","TP27","SY-TP27_C_S2020","SY-TP",27,"Centre","Summer","2020","Daniella.C",60,3.857142857,0,12,1.54966035346758,818,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"262","TP27","SY-TP27_C_S2021","SY-TP",27,"Centre","Summer","2021","Chris.P",60,3.285714286,0,8,0.440427653403346,53,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"263","TP27","SY-TP27_C_W2019","SY-TP",27,"Centre","Winter","2019","Katie.E",60,3,0,3,1.04632221360228,69,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"264","TP27","SY-TP27_E_S2020","SY-TP",27,"Edge","Summer","2020","Daniella.C",60,3.571428571,0,13,1.77631753833552,132,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"265","TP27","SY-TP27_E_S2021","SY-TP",27,"Edge","Summer","2021","Chris.P",60,2.857142857,0,14,1.21051383386151,91,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"266","TP27","SY-TP27_E_W2019","SY-TP",27,"Edge","Winter","2019","Katie.E",60,4,0,8,0.251249686418762,92,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"267","TP27","SY-TP27_E_W2020","SY-TP",27,"Edge","Winter","2020","Chris.P",60,4,0,8,0.225122016113953,40,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"268","TP27","SY-TP27_O_S2020","SY-TP",27,"Off","Summer","2020","Daniella.C",60,3.571428571,0,7,0.684509010472153,121,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"269","TP27","SY-TP27_O_S2021","SY-TP",27,"Off","Summer","2021","Chris.P",60,2.428571429,0,6,0.410116318288409,11,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"270","TP27","SY-TP27_O_W2019","SY-TP",27,"Off","Winter","2019","Katie.E",60,4,0,2,0.0143776960990654,501,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"271","TP27","SY-TP27_O_W2020","SY-TP",27,"Off","Winter","2020","Chris.P",60,4,0,3,0.622737133782952,89,15.89500898,1.19375,210.28,0.425014869,1.13075645,1.202581458,15.43,0.970691027,127.3726975,10.50503145,1.588,26.7
"272","TP37","SY-TP37_C_S2020","SY-TP",37,"Centre","Summer","2020","Chris.P",60,2.571428571,0,10,1.23226608337141,615,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"273","TP37","SY-TP37_C_S2021","SY-TP",37,"Centre","Summer","2021","Sophie.R",60,2.428571429,0,5,0.562258584045001,107,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"274","TP37","SY-TP37_C_W2020","SY-TP",37,"Centre","Winter","2020","Chris.P",60,3.142857143,0,6,0.265465066018534,18,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"275","TP37","SY-TP37_E_S2020","SY-TP",37,"Edge","Summer","2020","Chris.P",60,3.428571429,0,13,1.85469446314698,149,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"276","TP37","SY-TP37_E_S2021","SY-TP",37,"Edge","Summer","2021","Chris.P",60,3.285714286,0,12,0.469441849924857,63,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"277","TP37","SY-TP37_E_W2019","SY-TP",37,"Edge","Winter","2019","Katie.E",60,4,0,9,0.128724523996346,78,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"278","TP37","SY-TP37_E_W2020","SY-TP",37,"Edge","Winter","2020","Chris.P",60,4,0,7,0.744433958779381,49,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"279","TP37","SY-TP37_O_S2020","SY-TP",37,"Off","Summer","2020","Daniella.C",60,3.428571429,0,8,0.725530482746927,80,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"280","TP37","SY-TP37_O_S2021","SY-TP",37,"Off","Summer","2021","Chris.P",60,3.142857143,0,6,1.00638566982026,11,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"281","TP37","SY-TP37_O_W2019","SY-TP",37,"Off","Winter","2019","Katie.E",60,3.857142857,0,7,0.436284133250303,184,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"282","TP37","SY-TP37_O_W2020","SY-TP",37,"Off","Winter","2020","Chris.P",60,3.714285714,0,4,0.543270613128478,41,40.89004236,1.296153846,102.08,0.30414476,1.148698302,0.824363992,26.32,0.64375743,65.97286409,0.487140909,1.465,58.62
"283","TP55","SY-TP55_C_S2020","SY-TP",55,"Centre","Summer","2020","Chris.P",60,3.714285714,0,7,0.528938166567272,70,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"284","TP55","SY-TP55_C_S2021","SY-TP",55,"Centre","Summer","2021","Chris.P",60,2,0,8,1.28704799090594,42,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"285","TP55","SY-TP55_C_W2019","SY-TP",55,"Centre","Winter","2019","Katie.E",60,4,0,7,0.590191367935802,39,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"286","TP55","SY-TP55_E_S2020","SY-TP",55,"Edge","Summer","2020","Chris.P",60,3.285714286,0,9,0.861104796122322,110,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"287","TP55","SY-TP55_E_S2021","SY-TP",55,"Edge","Summer","2021","Chris.P",60,2,0,9,1.5569284055048,36,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"288","TP55","SY-TP55_E_W2019","SY-TP",55,"Edge","Winter","2019","Katie.E",60,3.857142857,0,9,0.851073323471218,54,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"289","TP55","SY-TP55_O_S2020","SY-TP",55,"Off","Summer","2020","Chris.P",60,2.571428571,0,5,0.598231280937331,37,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"290","TP55","SY-TP55_O_W2019","SY-TP",55,"Off","Winter","2019","Katie.E",60,3.857142857,0,6,0.771837277558569,109,62.96697238,1.590625,83.93,0.533170215,1.228023862,0.808417709,40.27,0.639503967,63.00496577,0.23961239,1.442,91.86
"291","TP57","SY-TP57_C_S2020","SY-TP",57,"Centre","Summer","2020","Chris.P",60,3.714285714,0,9,0.731651934325828,146,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"292","TP57","SY-TP57_C_S2021","SY-TP",57,"Centre","Summer","2021","Chris.P",60,4,0,9,0.605968954167898,76,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"293","TP57","SY-TP57_C_W2019","SY-TP",57,"Centre","Winter","2019","Katie.E",60,4,0,6,0.420043226227316,33,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"294","TP57","SY-TP57_E_S2020","SY-TP",57,"Edge","Summer","2020","Chris.P",60,4,0,12,0.122195622591519,38,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"295","TP57","SY-TP57_E_S2021","SY-TP",57,"Edge","Summer","2021","Chris.P",60,2.428571429,0,8,0.507517431968861,19,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"296","TP57","SY-TP57_E_W2019","SY-TP",57,"Edge","Winter","2019","Katie.E",60,3.142857143,0,9,0.2610702100634,37,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"297","TP57","SY-TP57_E_W2020","SY-TP",57,"Edge","Winter","2020","Chris.P",60,4,0,6,1.39539709232679,15,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"298","TP57","SY-TP57_O_S2020","SY-TP",57,"Off","Summer","2020","Chris.P",60,3.428571429,0,5,1.15698764434527,13,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"299","TP57","SY-TP57_O_S2021","SY-TP",57,"Off","Summer","2021","Chris.P",60,2.428571429,0,9,0.515089560897578,9,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"300","TP57","SY-TP57_O_W2019","SY-TP",57,"Off","Winter","2019","Katie.E",60,4,0,4,0.367649477400142,44,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
"301","TP57","SY-TP57_O_W2020","SY-TP",57,"Off","Winter","2020","Chris.P",60,4,0,6,0.790016421014412,124,25.07795808,1.272727273,86.83,0.509183143,1.207564345,1.115537849,22.57,0.89980702,60.32600256,0.693783039,1.485,24.58
